 StateCode ,CountyCode,StateName,CountyName,ConfirmedCount_1992_1996,ConfirmedCount_1997_2001,ConfirmedCount_2002_2006,ConfirmedCount_2007_2011
31,99,Nebraska,Kearney County,,,,
31,101,Nebraska,Keith County,,,,
31,103,Nebraska,Keya Paha County,,,,
31,105,Nebraska,Kimball County,,,,
31,107,Nebraska,Knox County,,,,
31,109,Nebraska,Lancaster County,22.00,6.00,6.00,6.00
31,111,Nebraska,Lincoln County,,,,
31,113,Nebraska,Logan County,,,,
31,115,Nebraska,Loup County,,,,
31,117,Nebraska,McPherson County,,,,
31,119,Nebraska,Madison County,,,,
31,121,Nebraska,Merrick County,,,,
31,123,Nebraska,Morrill County,,1.00,,
31,125,Nebraska,Nance County,,,,
31,127,Nebraska,Nemaha County,,,,
31,129,Nebraska,Nuckolls County,,,,
31,131,Nebraska,Otoe County,,,,
31,133,Nebraska,Pawnee County,,,,1.00
31,135,Nebraska,Perkins County,,,,
31,137,Nebraska,Phelps County,,,,
31,139,Nebraska,Pierce County,,,,
31,141,Nebraska,Platte County,,1.00,,
31,143,Nebraska,Polk County,1.00,,,
31,145,Nebraska,Red Willow County,,,,
31,147,Nebraska,Richardson County,,,,
31,149,Nebraska,Rock County,,,,
31,151,Nebraska,Saline County,,,,
31,153,Nebraska,Sarpy County,2.00,4.00,4.00,1.00
31,155,Nebraska,Saunders County,,,,
31,157,Nebraska,Scotts Bluff County,,,2.00,
31,159,Nebraska,Seward County,,,,1.00
31,161,Nebraska,Sheridan County,1.00,,,1.00
31,163,Nebraska,Sherman County,,,,
31,165,Nebraska,Sioux County,,,,
31,167,Nebraska,Stanton County,,,,
31,169,Nebraska,Thayer County,,,,
31,171,Nebraska,Thomas County,,,,
31,173,Nebraska,Thurston County,,,,
31,175,Nebraska,Valley County,,,,
31,177,Nebraska,Washington County,,,,1.00
31,179,Nebraska,Wayne County,,,,
31,181,Nebraska,Webster County,,,,1.00
31,183,Nebraska,Wheeler County,,,,
31,185,Nebraska,York County,,,,1.00
32,0,Nevada,Nevada,,1.00,1.00,
32,1,Nevada,Churchill County,,1.00,,
32,3,Nevada,Clark County,11.00,12.00,6.00,16.00
32,5,Nevada,Douglas County,1.00,2.00,,1.00
32,7,Nevada,Elko County,,,1.00,
32,9,Nevada,Esmeralda County,,,,
32,11,Nevada,Eureka County,,,,
32,13,Nevada,Humboldt County,,,,2.00
32,15,Nevada,Lander County,,,,
32,17,Nevada,Lincoln County,,,,
32,19,Nevada,Lyon County,,,1.00,
32,21,Nevada,Mineral County,,,,
32,23,Nevada,Nye County,1.00,,,
32,27,Nevada,Pershing County,,,,
32,29,Nevada,Storey County,,,,
32,31,Nevada,Washoe County,2.00,2.00,4.00,18.00
32,33,Nevada,White Pine County,,,,
32,510,Nevada,Carson City,,,,2.00
33,0,New Hampshire,New Hampshire,2.00,,,4.00
33,1,New Hampshire,Belknap County,15.00,18.00,35.00,77.00
33,3,New Hampshire,Carroll County,16.00,9.00,29.00,100.00
33,5,New Hampshire,Cheshire County,6.00,15.00,33.00,132.00
33,7,New Hampshire,Coos County,13.00,11.00,12.00,11.00
33,9,New Hampshire,Grafton County,11.00,19.00,30.00,100.00
33,11,New Hampshire,Hillsborough County,46.00,61.00,337.00,1379.00
33,13,New Hampshire,Merrimack County,19.00,31.00,76.00,347.00
33,15,New Hampshire,Rockingham County,23.00,113.00,735.00,1886.00
33,17,New Hampshire,Strafford County,8.00,44.00,264.00,724.00
33,19,New Hampshire,Sullivan County,5.00,3.00,8.00,60.00
34,0,New Jersey,New Jersey,13.00,4.00,4.00,37.00
34,1,New Jersey,Atlantic County,201.00,358.00,594.00,550.00
34,3,New Jersey,Bergen County,109.00,205.00,616.00,890.00
34,5,New Jersey,Burlington County,456.00,298.00,511.00,1183.00
34,7,New Jersey,Camden County,106.00,76.00,133.00,102.00
34,9,New Jersey,Cape May County,70.00,98.00,152.00,168.00
34,11,New Jersey,Cumberland County,79.00,146.00,312.00,576.00
34,13,New Jersey,Essex County,84.00,148.00,433.00,649.00
34,15,New Jersey,Gloucester County,140.00,375.00,543.00,478.00
34,17,New Jersey,Hudson County,10.00,34.00,48.00,150.00
34,19,New Jersey,Hunterdon County,1927.00,2675.00,1780.00,1831.00
34,21,New Jersey,Mercer County,287.00,366.00,587.00,985.00
34,23,New Jersey,Middlesex County,234.00,410.00,423.00,589.00
34,25,New Jersey,Monmouth County,437.00,599.00,1177.00,1541.00
34,27,New Jersey,Morris County,1015.00,1765.00,1993.00,2114.00
34,29,New Jersey,Ocean County,571.00,505.00,843.00,859.00
34,31,New Jersey,Passaic County,31.00,76.00,290.00,770.00
34,33,New Jersey,Salem County,90.00,176.00,111.00,211.00
34,35,New Jersey,Somerset County,680.00,780.00,718.00,846.00
34,37,New Jersey,Sussex County,88.00,375.00,1333.00,1659.00
34,39,New Jersey,Union County,79.00,72.00,182.00,323.00
34,41,New Jersey,Warren County,193.00,609.00,946.00,1153.00
35,0,New Mexico,New Mexico,,,,
35,1,New Mexico,Bernalillo County,3.00,1.00,3.00,3.00
35,3,New Mexico,Catron County,,,,
35,5,New Mexico,Chaves County,,,,
35,6,New Mexico,Cibola County,,,,1.00
35,7,New Mexico,Colfax County,,,1.00,
35,9,New Mexico,Curry County,,,,
35,11,New Mexico,De Baca County,,,,
35,13,New Mexico,Doña Ana County,2.00,,2.00,2.00
35,15,New Mexico,Eddy County,,,,
35,17,New Mexico,Grant County,1.00,,,
35,19,New Mexico,Guadalupe County,,,,
35,21,New Mexico,Harding County,,,,
35,23,New Mexico,Hidalgo County,,,,
35,25,New Mexico,Lea County,1.00,1.00,,1.00
35,27,New Mexico,Lincoln County,,,,
35,28,New Mexico,Los Alamos County,,,,
35,29,New Mexico,Luna County,,,,1.00
35,31,New Mexico,McKinley County,,,1.00,
35,33,New Mexico,Mora County,,,,
35,35,New Mexico,Otero County,,1.00,,1.00
35,37,New Mexico,Quay County,,,,
35,39,New Mexico,Rio Arriba County,2.00,,1.00,
35,41,New Mexico,Roosevelt County,,1.00,,
35,43,New Mexico,Sandoval County,,,,1.00
35,45,New Mexico,San Juan County,,,,1.00
35,47,New Mexico,San Miguel County,,,,
35,49,New Mexico,Santa Fe County,2.00,3.00,1.00,2.00
35,51,New Mexico,Sierra County,,,,
35,53,New Mexico,Socorro County,,,,
35,55,New Mexico,Taos County,,,,2.00
35,57,New Mexico,Torrance County,,,,
35,59,New Mexico,Union County,,,,
35,61,New Mexico,Valencia County,,,,
36,0,New York,New York,,,,
36,1,New York,Albany County,59.00,171.00,1145.00,1667.00
36,3,New York,Allegany County,26.00,4.00,6.00,13.00
36,5,New York,Bronx County,145.00,84.00,102.00,197.00
36,7,New York,Broome County,12.00,11.00,26.00,87.00
36,9,New York,Cattaraugus County,12.00,1.00,,21.00
36,11,New York,Cayuga County,,9.00,4.00,14.00
36,13,New York,Chautauqua County,10.00,9.00,7.00,18.00
36,15,New York,Chemung County,12.00,5.00,5.00,12.00
36,17,New York,Chenango County,13.00,5.00,5.00,38.00
36,19,New York,Clinton County,14.00,15.00,24.00,29.00
36,21,New York,Columbia County,257.00,2015.00,3044.00,1305.00
36,23,New York,Cortland County,4.00,2.00,2.00,16.00
36,25,New York,Delaware County,8.00,10.00,12.00,27.00
36,27,New York,Dutchess County,4496.00,6172.00,6407.00,1867.00
36,29,New York,Erie County,84.00,34.00,20.00,49.00
36,31,New York,Essex County,9.00,4.00,10.00,88.00
36,33,New York,Franklin County,10.00,2.00,7.00,18.00
36,35,New York,Fulton County,8.00,8.00,3.00,24.00
36,37,New York,Genesee County,3.00,7.00,1.00,1.00
36,39,New York,Greene County,33.00,259.00,665.00,785.00
36,41,New York,Hamilton County,4.00,2.00,1.00,5.00
36,43,New York,Herkimer County,4.00,2.00,14.00,46.00
36,45,New York,Jefferson County,1.00,21.00,25.00,139.00
36,47,New York,Kings County,140.00,111.00,265.00,561.00
36,49,New York,Lewis County,1.00,1.00,,5.00
36,51,New York,Livingston County,5.00,2.00,4.00,7.00
36,53,New York,Madison County,4.00,10.00,16.00,30.00
36,55,New York,Monroe County,23.00,25.00,27.00,60.00
36,57,New York,Montgomery County,4.00,4.00,11.00,88.00
36,59,New York,Nassau County,654.00,472.00,454.00,241.00
36,61,New York,New York County,543.00,379.00,712.00,1208.00
36,63,New York,Niagara County,36.00,8.00,6.00,11.00
36,65,New York,Oneida County,24.00,9.00,13.00,100.00
36,67,New York,Onondaga County,7.00,32.00,50.00,186.00
36,69,New York,Ontario County,10.00,2.00,9.00,13.00
36,71,New York,Orange County,1071.00,2276.00,2649.00,1320.00
36,73,New York,Orleans County,7.00,,2.00,2.00
36,75,New York,Oswego County,10.00,15.00,8.00,24.00
36,77,New York,Otsego County,11.00,7.00,8.00,61.00
36,79,New York,Putnam County,1240.00,1055.00,1095.00,407.00
36,81,New York,Queens County,211.00,159.00,161.00,342.00
36,83,New York,Rensselaer County,42.00,196.00,958.00,1319.00
36,85,New York,Richmond County,75.00,52.00,100.00,141.00
36,87,New York,Rockland County,401.00,403.00,980.00,843.00
36,89,New York,St. Lawrence County,5.00,10.00,10.00,135.00
36,91,New York,Saratoga County,45.00,34.00,220.00,652.00
36,93,New York,Schenectady County,18.00,25.00,85.00,182.00
36,95,New York,Schoharie County,11.00,6.00,15.00,86.00
36,97,New York,Schuyler County,3.00,1.00,3.00,8.00
36,99,New York,Seneca County,5.00,2.00,7.00,8.00
36,101,New York,Steuben County,10.00,6.00,1.00,8.00
36,103,New York,Suffolk County,6124.00,3603.00,2094.00,1050.00
36,105,New York,Sullivan County,75.00,34.00,142.00,256.00
36,107,New York,Tioga County,2.00,7.00,13.00,42.00
36,109,New York,Tompkins County,40.00,28.00,25.00,254.00
36,111,New York,Ulster County,371.00,839.00,1687.00,1695.00
36,113,New York,Warren County,4.00,3.00,34.00,174.00
36,115,New York,Washington County,7.00,2.00,101.00,749.00
36,117,New York,Wayne County,8.00,4.00,1.00,8.00
36,119,New York,Westchester County,4724.00,2102.00,2552.00,792.00
36,121,New York,Wyoming County,4.00,4.00,4.00,5.00
36,123,New York,Yates County,6.00,1.00,2.00,4.00
37,0,North Carolina,North Carolina,,,,
37,1,North Carolina,Alamance County,3.00,3.00,5.00,
37,3,North Carolina,Alexander County,,2.00,3.00,
37,5,North Carolina,Alleghany County,,,,
37,7,North Carolina,Anson County,1.00,,4.00,
37,9,North Carolina,Ashe County,1.00,2.00,7.00,
37,11,North Carolina,Avery County,,,,1.00
37,13,North Carolina,Beaufort County,2.00,,2.00,
37,15,North Carolina,Bertie County,1.00,2.00,1.00,
37,17,North Carolina,Bladen County,5.00,1.00,2.00,
37,19,North Carolina,Brunswick County,4.00,3.00,6.00,2.00
37,21,North Carolina,Buncombe County,4.00,1.00,3.00,2.00
37,23,North Carolina,Burke County,,,1.00,1.00
37,25,North Carolina,Cabarrus County,5.00,2.00,6.00,1.00
37,27,North Carolina,Caldwell County,,1.00,2.00,
37,29,North Carolina,Camden County,2.00,,,
37,31,North Carolina,Carteret County,,3.00,13.00,3.00
37,33,North Carolina,Caswell County,1.00,,1.00,
37,35,North Carolina,Catawba County,4.00,5.00,6.00,
37,37,North Carolina,Chatham County,17.00,10.00,2.00,3.00
37,39,North Carolina,Cherokee County,2.00,,2.00,
37,41,North Carolina,Chowan County,,1.00,,
37,43,North Carolina,Clay County,,,,
37,45,North Carolina,Cleveland County,2.00,2.00,9.00,2.00
37,47,North Carolina,Columbus County,1.00,1.00,,
37,49,North Carolina,Craven County,4.00,4.00,5.00,1.00
37,51,North Carolina,Cumberland County,10.00,10.00,14.00,1.00
37,53,North Carolina,Currituck County,,,,2.00
37,55,North Carolina,Dare County,6.00,,6.00,2.00
37,57,North Carolina,Davidson County,3.00,,,
37,59,North Carolina,Davie County,,,,
37,61,North Carolina,Duplin County,2.00,,2.00,
37,63,North Carolina,Durham County,5.00,6.00,24.00,2.00
37,65,North Carolina,Edgecombe County,6.00,3.00,8.00,
37,67,North Carolina,Forsyth County,3.00,5.00,4.00,2.00
37,69,North Carolina,Franklin County,5.00,5.00,3.00,
37,71,North Carolina,Gaston County,2.00,3.00,8.00,
37,73,North Carolina,Gates County,,2.00,2.00,1.00
37,75,North Carolina,Graham County,,,,
37,77,North Carolina,Granville County,5.00,2.00,1.00,
37,79,North Carolina,Greene County,2.00,1.00,,1.00
37,81,North Carolina,Guilford County,6.00,4.00,5.00,5.00
37,83,North Carolina,Halifax County,4.00,3.00,,
37,85,North Carolina,Harnett County,2.00,,4.00,3.00
37,87,North Carolina,Haywood County,1.00,,1.00,1.00
37,89,North Carolina,Henderson County,4.00,3.00,2.00,1.00
37,91,North Carolina,Hertford County,1.00,1.00,,
37,93,North Carolina,Hoke County,1.00,1.00,1.00,1.00
37,95,North Carolina,Hyde County,,,1.00,
37,97,North Carolina,Iredell County,2.00,2.00,33.00,3.00
37,99,North Carolina,Jackson County,1.00,,,
37,101,North Carolina,Johnston County,3.00,8.00,7.00,
37,103,North Carolina,Jones County,1.00,1.00,4.00,1.00
37,105,North Carolina,Lee County,3.00,2.00,2.00,
37,107,North Carolina,Lenoir County,5.00,1.00,6.00,
37,109,North Carolina,Lincoln County,,,3.00,3.00
37,111,North Carolina,McDowell County,1.00,1.00,1.00,
37,113,North Carolina,Macon County,1.00,1.00,,
37,115,North Carolina,Madison County,2.00,3.00,2.00,2.00
37,117,North Carolina,Martin County,,4.00,1.00,
37,119,North Carolina,Mecklenburg County,12.00,11.00,40.00,9.00
37,121,North Carolina,Mitchell County,,,,
37,123,North Carolina,Montgomery County,6.00,3.00,,
37,125,North Carolina,Moore County,1.00,3.00,3.00,1.00
37,127,North Carolina,Nash County,2.00,1.00,6.00,4.00
37,129,North Carolina,New Hanover County,12.00,9.00,14.00,2.00
37,131,North Carolina,Northampton County,,,,1.00
37,133,North Carolina,Onslow County,71.00,28.00,47.00,11.00
37,135,North Carolina,Orange County,4.00,3.00,15.00,7.00
37,137,North Carolina,Pamlico County,,,,
37,139,North Carolina,Pasquotank County,,,3.00,2.00
37,141,North Carolina,Pender County,5.00,5.00,4.00,1.00
37,143,North Carolina,Perquimans County,2.00,,1.00,1.00
37,145,North Carolina,Person County,6.00,,2.00,2.00
37,147,North Carolina,Pitt County,12.00,4.00,2.00,3.00
37,149,North Carolina,Polk County,,1.00,1.00,
37,151,North Carolina,Randolph County,8.00,4.00,5.00,
37,153,North Carolina,Richmond County,4.00,,3.00,
37,155,North Carolina,Robeson County,1.00,3.00,,
37,157,North Carolina,Rockingham County,1.00,1.00,2.00,
37,159,North Carolina,Rowan County,3.00,1.00,2.00,1.00
37,161,North Carolina,Rutherford County,1.00,2.00,3.00,2.00
37,163,North Carolina,Sampson County,,,1.00,1.00
37,165,North Carolina,Scotland County,1.00,2.00,,
37,167,North Carolina,Stanly County,3.00,1.00,1.00,2.00
37,169,North Carolina,Stokes County,1.00,1.00,,1.00
37,171,North Carolina,Surry County,1.00,,,
37,173,North Carolina,Swain County,12.00,10.00,1.00,
37,175,North Carolina,Transylvania County,,,,2.00
37,177,North Carolina,Tyrrell County,1.00,,,
37,179,North Carolina,Union County,,1.00,8.00,2.00
37,181,North Carolina,Vance County,3.00,,1.00,
37,183,North Carolina,Wake County,42.00,45.00,94.00,18.00
37,185,North Carolina,Warren County,2.00,4.00,1.00,1.00
37,187,North Carolina,Washington County,,,,
37,189,North Carolina,Watauga County,,,4.00,1.00
37,191,North Carolina,Wayne County,3.00,,,2.00
37,193,North Carolina,Wilkes County,,1.00,1.00,1.00
37,195,North Carolina,Wilson County,10.00,,3.00,3.00
37,197,North Carolina,Yadkin County,4.00,,1.00,1.00
37,199,North Carolina,Yancey County,,,1.00,
38,0,North Dakota,North Dakota,,,,
38,1,North Dakota,Adams County,,,,
38,3,North Dakota,Barnes County,,,,1.00
38,5,North Dakota,Benson County,,,,
38,7,North Dakota,Billings County,,,,
38,9,North Dakota,Bottineau County,,,,
38,11,North Dakota,Bowman County,,,,
38,13,North Dakota,Burke County,,,,
38,15,North Dakota,Burleigh County,1.00,1.00,,3.00
38,17,North Dakota,Cass County,,,5.00,31.00
38,19,North Dakota,Cavalier County,,,,
38,21,North Dakota,Dickey County,,,,
38,23,North Dakota,Divide County,,,,
38,25,North Dakota,Dunn County,,,,
38,27,North Dakota,Eddy County,,,,
38,29,North Dakota,Emmons County,,,,
38,31,North Dakota,Foster County,,,1.00,
38,33,North Dakota,Golden Valley County,,,,
38,35,North Dakota,Grand Forks County,1.00,1.00,,21.00
38,37,North Dakota,Grant County,,,,
38,39,North Dakota,Griggs County,,,,
38,41,North Dakota,Hettinger County,,,,
38,43,North Dakota,Kidder County,,,,
38,45,North Dakota,LaMoure County,,,,1.00
38,47,North Dakota,Logan County,,,,
38,49,North Dakota,McHenry County,,,1.00,
38,51,North Dakota,McIntosh County,1.00,,,
38,53,North Dakota,McKenzie County,,,,
38,55,North Dakota,McLean County,,,,
38,57,North Dakota,Mercer County,,,,
38,59,North Dakota,Morton County,,,,1.00
38,61,North Dakota,Mountrail County,,,,
38,63,North Dakota,Nelson County,,,,
38,65,North Dakota,Oliver County,,,,
38,67,North Dakota,Pembina County,,,,
38,69,North Dakota,Pierce County,,,,
38,71,North Dakota,Ramsey County,,,,
38,73,North Dakota,Ransom County,,,,1.00
38,75,North Dakota,Renville County,,,,
38,77,North Dakota,Richland County,,,2.00,3.00
38,79,North Dakota,Rolette County,,,,
38,81,North Dakota,Sargent County,,,,
38,83,North Dakota,Sheridan County,,,,
38,85,North Dakota,Sioux County,,,,
38,87,North Dakota,Slope County,,,,
38,89,North Dakota,Stark County,,,,2.00
38,91,North Dakota,Steele County,,,,
38,93,North Dakota,Stutsman County,1.00,,,1.00
38,95,North Dakota,Towner County,,,,1.00
38,97,North Dakota,Traill County,,,1.00,2.00
38,99,North Dakota,Walsh County,,,,2.00
38,101,North Dakota,Ward County,1.00,1.00,1.00,3.00
38,103,North Dakota,Wells County,,,,
38,105,North Dakota,Williams County,,,,
39,0,Ohio,Ohio,,,,
39,1,Ohio,Adams County,2.00,1.00,,
39,3,Ohio,Allen County,2.00,1.00,,2.00
39,5,Ohio,Ashland County,2.00,1.00,3.00,
39,7,Ohio,Ashtabula County,2.00,5.00,3.00,2.00
39,9,Ohio,Athens County,3.00,4.00,,1.00
39,11,Ohio,Auglaize County,3.00,1.00,,1.00
39,13,Ohio,Belmont County,6.00,3.00,2.00,3.00
39,15,Ohio,Brown County,,,,
39,17,Ohio,Butler County,5.00,9.00,3.00,6.00
39,19,Ohio,Carroll County,,1.00,3.00,2.00
39,21,Ohio,Champaign County,,3.00,,1.00
39,23,Ohio,Clark County,2.00,,3.00,3.00
39,25,Ohio,Clermont County,,1.00,6.00,1.00
39,27,Ohio,Clinton County,,1.00,,
39,29,Ohio,Columbiana County,7.00,5.00,5.00,2.00
39,31,Ohio,Coshocton County,,1.00,4.00,2.00
39,33,Ohio,Crawford County,3.00,1.00,1.00,
39,35,Ohio,Cuyahoga County,22.00,24.00,24.00,24.00
39,37,Ohio,Darke County,2.00,2.00,1.00,
39,39,Ohio,Defiance County,,3.00,,
39,41,Ohio,Delaware County,2.00,8.00,9.00,8.00
39,43,Ohio,Erie County,5.00,2.00,2.00,
39,45,Ohio,Fairfield County,1.00,1.00,2.00,2.00
39,47,Ohio,Fayette County,,,1.00,
39,49,Ohio,Franklin County,6.00,13.00,27.00,19.00
39,51,Ohio,Fulton County,2.00,,1.00,1.00
39,53,Ohio,Gallia County,1.00,,1.00,
39,55,Ohio,Geauga County,,2.00,1.00,5.00
39,57,Ohio,Greene County,1.00,3.00,3.00,5.00
39,59,Ohio,Guernsey County,1.00,,3.00,1.00
39,61,Ohio,Hamilton County,7.00,12.00,26.00,13.00
39,63,Ohio,Hancock County,3.00,2.00,,
39,65,Ohio,Hardin County,1.00,1.00,,
39,67,Ohio,Harrison County,1.00,,,1.00
39,69,Ohio,Henry County,1.00,1.00,1.00,1.00
39,71,Ohio,Highland County,,4.00,1.00,1.00
39,73,Ohio,Hocking County,,1.00,2.00,3.00
39,75,Ohio,Holmes County,,2.00,,2.00
39,77,Ohio,Huron County,2.00,3.00,1.00,1.00
39,79,Ohio,Jackson County,,1.00,1.00,1.00
39,81,Ohio,Jefferson County,,,2.00,1.00
39,83,Ohio,Knox County,,1.00,2.00,2.00
39,85,Ohio,Lake County,7.00,7.00,10.00,2.00
39,87,Ohio,Lawrence County,4.00,2.00,2.00,
39,89,Ohio,Licking County,6.00,14.00,6.00,2.00
39,91,Ohio,Logan County,3.00,1.00,,
39,93,Ohio,Lorain County,5.00,6.00,9.00,4.00
39,95,Ohio,Lucas County,4.00,3.00,8.00,6.00
39,97,Ohio,Madison County,,,1.00,
39,99,Ohio,Mahoning County,4.00,3.00,12.00,9.00
39,101,Ohio,Marion County,,,1.00,1.00
39,103,Ohio,Medina County,2.00,1.00,4.00,
39,105,Ohio,Meigs County,,,,
39,107,Ohio,Mercer County,,2.00,2.00,
39,109,Ohio,Miami County,2.00,1.00,3.00,
39,111,Ohio,Monroe County,,2.00,2.00,1.00
39,113,Ohio,Montgomery County,7.00,6.00,7.00,4.00
39,115,Ohio,Morgan County,,,2.00,
39,117,Ohio,Morrow County,1.00,,,
39,119,Ohio,Muskingum County,,2.00,2.00,
39,121,Ohio,Noble County,,1.00,,
39,123,Ohio,Ottawa County,,,,
39,125,Ohio,Paulding County,1.00,,,
39,127,Ohio,Perry County,,,1.00,1.00
39,129,Ohio,Pickaway County,1.00,1.00,2.00,
39,131,Ohio,Pike County,1.00,2.00,1.00,
39,133,Ohio,Portage County,1.00,7.00,7.00,1.00
39,135,Ohio,Preble County,,1.00,2.00,
39,137,Ohio,Putnam County,,,1.00,1.00
39,139,Ohio,Richland County,1.00,2.00,6.00,
39,141,Ohio,Ross County,,,,
39,143,Ohio,Sandusky County,1.00,,3.00,
39,145,Ohio,Scioto County,,1.00,,1.00
39,147,Ohio,Seneca County,,2.00,3.00,1.00
39,149,Ohio,Shelby County,,1.00,,
39,151,Ohio,Stark County,7.00,7.00,4.00,5.00
39,153,Ohio,Summit County,6.00,7.00,20.00,8.00
39,155,Ohio,Trumbull County,2.00,11.00,12.00,6.00
39,157,Ohio,Tuscarawas County,1.00,1.00,4.00,1.00
39,159,Ohio,Union County,,3.00,2.00,
39,161,Ohio,Van Wert County,1.00,1.00,1.00,1.00
39,163,Ohio,Vinton County,,,,
39,165,Ohio,Warren County,2.00,5.00,6.00,
39,167,Ohio,Washington County,,5.00,6.00,
39,169,Ohio,Wayne County,3.00,5.00,2.00,3.00
39,171,Ohio,Williams County,,,,
39,173,Ohio,Wood County,1.00,2.00,1.00,6.00
39,175,Ohio,Wyandot County,,,,
40,0,Oklahoma,Oklahoma,,,,
40,1,Oklahoma,Adair County,3.00,,,
40,3,Oklahoma,Alfalfa County,,,,
40,5,Oklahoma,Atoka County,5.00,,,
40,7,Oklahoma,Beaver County,,,,
40,9,Oklahoma,Beckham County,2.00,1.00,,
40,11,Oklahoma,Blaine County,3.00,,,
40,13,Oklahoma,Bryan County,4.00,,,
40,15,Oklahoma,Caddo County,1.00,1.00,,
40,17,Oklahoma,Canadian County,4.00,,,
40,19,Oklahoma,Carter County,1.00,1.00,,
40,21,Oklahoma,Cherokee County,2.00,,,1.00
40,23,Oklahoma,Choctaw County,3.00,,,
40,25,Oklahoma,Cimarron County,,,,
40,27,Oklahoma,Cleveland County,23.00,2.00,1.00,
40,29,Oklahoma,Coal County,6.00,,,
40,31,Oklahoma,Comanche County,13.00,2.00,,1.00
40,33,Oklahoma,Cotton County,,,,
40,35,Oklahoma,Craig County,,,,
40,37,Oklahoma,Creek County,2.00,,,
40,39,Oklahoma,Custer County,1.00,1.00,,
40,41,Oklahoma,Delaware County,2.00,1.00,,
40,43,Oklahoma,Dewey County,,,,
40,45,Oklahoma,Ellis County,,,,
40,47,Oklahoma,Garfield County,,1.00,,
40,49,Oklahoma,Garvin County,4.00,1.00,,
40,51,Oklahoma,Grady County,2.00,,,
40,53,Oklahoma,Grant County,1.00,,,
40,55,Oklahoma,Greer County,,,,
40,57,Oklahoma,Harmon County,,,,
40,59,Oklahoma,Harper County,,,,
40,61,Oklahoma,Haskell County,2.00,,,
40,63,Oklahoma,Hughes County,2.00,,,
40,65,Oklahoma,Jackson County,1.00,,,
40,67,Oklahoma,Jefferson County,,1.00,,
40,69,Oklahoma,Johnston County,1.00,,,
40,71,Oklahoma,Kay County,12.00,3.00,,
40,73,Oklahoma,Kingfisher County,1.00,1.00,,
40,75,Oklahoma,Kiowa County,1.00,,,
40,77,Oklahoma,Latimer County,1.00,,,
40,79,Oklahoma,Le Flore County,2.00,3.00,,
40,81,Oklahoma,Lincoln County,2.00,1.00,,
40,83,Oklahoma,Logan County,1.00,,,1.00
40,85,Oklahoma,Love County,,,,
40,87,Oklahoma,McClain County,4.00,,,
40,89,Oklahoma,McCurtain County,4.00,,,
40,91,Oklahoma,McIntosh County,,,,
40,93,Oklahoma,Major County,,,,
40,95,Oklahoma,Marshall County,3.00,2.00,,
40,97,Oklahoma,Mayes County,2.00,2.00,,
40,99,Oklahoma,Murray County,2.00,,,
40,101,Oklahoma,Muskogee County,7.00,,,
40,103,Oklahoma,Noble County,,1.00,,
40,105,Oklahoma,Nowata County,2.00,,,
40,107,Oklahoma,Okfuskee County,1.00,,,
40,109,Oklahoma,Oklahoma County,34.00,15.00,2.00,1.00
40,111,Oklahoma,Okmulgee County,3.00,2.00,,
40,113,Oklahoma,Osage County,4.00,,,1.00
40,115,Oklahoma,Ottawa County,3.00,3.00,,
40,117,Oklahoma,Pawnee County,3.00,,,
40,119,Oklahoma,Payne County,9.00,1.00,,1.00
40,121,Oklahoma,Pittsburg County,5.00,1.00,,
40,123,Oklahoma,Pontotoc County,12.00,1.00,,
40,125,Oklahoma,Pottawatomie County,5.00,3.00,,
40,127,Oklahoma,Pushmataha County,1.00,2.00,,
40,129,Oklahoma,Roger Mills County,1.00,,,
40,131,Oklahoma,Rogers County,5.00,1.00,,
40,133,Oklahoma,Seminole County,2.00,1.00,,
40,135,Oklahoma,Sequoyah County,4.00,,,
40,137,Oklahoma,Stephens County,,2.00,,
40,139,Oklahoma,Texas County,1.00,,,
40,141,Oklahoma,Tillman County,1.00,,,
40,143,Oklahoma,Tulsa County,21.00,7.00,,
40,145,Oklahoma,Wagoner County,2.00,1.00,,
40,147,Oklahoma,Washington County,,2.00,,
40,149,Oklahoma,Washita County,1.00,,,
40,151,Oklahoma,Woods County,,,,
40,153,Oklahoma,Woodward County,,,,
41,0,Oregon,Oregon,13.00,,,
41,1,Oregon,Baker County,,,,
41,3,Oregon,Benton County,2.00,1.00,2.00,
41,5,Oregon,Clackamas County,6.00,4.00,3.00,2.00
41,7,Oregon,Clatsop County,,,1.00,
41,9,Oregon,Columbia County,,1.00,1.00,
41,11,Oregon,Coos County,,1.00,,
41,13,Oregon,Crook County,,,,
41,15,Oregon,Curry County,,1.00,1.00,
41,17,Oregon,Deschutes County,4.00,,,1.00
41,19,Oregon,Douglas County,4.00,,4.00,1.00
41,21,Oregon,Gilliam County,,,,
41,23,Oregon,Grant County,,,,
41,25,Oregon,Harney County,,1.00,,
41,27,Oregon,Hood River County,1.00,,1.00,3.00
41,29,Oregon,Jackson County,10.00,15.00,3.00,8.00
41,31,Oregon,Jefferson County,,,,
41,33,Oregon,Josephine County,3.00,13.00,11.00,4.00
41,35,Oregon,Klamath County,2.00,2.00,,1.00
41,37,Oregon,Lake County,,,,1.00
41,39,Oregon,Lane County,6.00,4.00,,5.00
41,41,Oregon,Lincoln County,1.00,2.00,,
41,43,Oregon,Linn County,,4.00,1.00,2.00
41,45,Oregon,Malheur County,,1.00,,1.00
41,47,Oregon,Marion County,4.00,2.00,4.00,
